Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),SPACE1-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE2-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE3-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE4-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE5-1 LIGHTS 1:Lights Electricity Energy [J](Hourly),SPACE1-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE2-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE3-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE4-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),SPACE5-1 ELECEQ 1:Electric Equipment Electricity Energy [J](Hourly),PLENUM-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE1-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE2-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE3-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE4-1:Zone Windows Total Heat Gain Energy [J](Hourly),SPACE5-1:Zone Windows Total Heat Gain Energy [J](Hourly),WF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DF-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WR-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),DB-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WL-1:Surface Window Transmitted Solar Radiation Energy [J](Hourly),WALL-1PF:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PR:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PB:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),WALL-1PL:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),TOP-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),FRONT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),RIGHT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),BACK-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),LEFT-1:Surface Outside Face Solar Radiation Heat Gain Energy [J](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly) 
 06/04  13:00:00,29.5375,3193344.0,1378944.0,3193344.0,1378944.0,5975424.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,5492739.458205397,2307968.415214966,6150263.443947336,2316615.3335906314,0.0,1473393.897534063,1439680.035754351,1207018.9930931246,2093118.5019862945,1443573.6132747838,1198849.8007395463,6339693.852701235,1792859.9596974317,3311635.0588743235,1749155.6171879182,640359223.6312287,12090117.612582427,5378579.879092293,9473447.832353598,5247466.851563753,26.549934554514287,23.89856918962284,23.8987000067101,23.898513018282397,23.89858176126561,23.89851029000535 
 06/04  14:00:00,29.5875,3592512.0,1551312.0,3592512.0,1551312.0,6722352.000000001,2737152.0,1181952.0,3421440.0,1181952.0,5121792.0,0.0,5210380.3630061485,2310049.8909247816,6321759.378305202,2740110.9649269255,0.0,1267470.0459512963,1397683.1408882083,1180278.6514063338,2127607.56898247,1467359.8953294777,1449083.1710247225,5008429.194987121,1677582.666862054,3366202.061795569,2147890.134586468,467173190.96357536,10075543.799767278,5032748.00058616,9629545.24234962,6443670.4037594,26.784654849053354,23.898842735656327,23.89895787271057,23.898856219056,23.89881305067447,23.898331106471538 
 06/04  15:00:00,29.625,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2433024.0,1050624.0,3041280.0000000005,1050624.0,4552704.0,0.0,5678729.569710529,2310604.0240774527,6307830.050261342,3728781.773570384,0.0,1321563.9142197717,1725064.697436159,1175786.677044805,2119510.194146556,1461775.3301752221,2115217.7489333437,6124773.812256532,1671198.0234391547,3353390.7707167254,3111272.059091538,523586267.5182736,11495320.744034639,5013594.070317462,9592896.549017517,9333816.17727461,26.84105286081016,23.898678600944272,23.898750797733065,23.898709682445855,23.89863083834958,23.89828339053399 
 06/04  16:00:00,29.4,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,2128895.9999999995,919296.0,2661119.9999999995,919296.0,3983616.0,0.0,5170900.279805245,1970026.5016398744,5354949.213996789,3860110.314525349,0.0,1058515.7618702587,1676355.0074140416,956801.0654337213,1724759.815321313,1189525.4646460717,2272322.03576043,5037437.38005372,1359944.010759003,2728835.021588789,3162867.781572921,410395374.0127112,9804664.635751985,4079832.0322770076,7806257.561758093,9488603.344718762,26.89360779721737,23.898366884379115,23.89842701864552,23.898366785226095,23.898312893773806,23.898121631861613 
 06/04  17:00:00,28.7125,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,3358597.5773141095,1364908.0724958421,3681970.7902326738,2307785.4828428915,0.0,587613.7980112247,889601.170842509,591762.4580140448,1066729.6940516334,735697.8772908979,1263492.629874048,2409114.0457671015,841098.3637475614,1687730.2693618832,1722877.5090049808,212545879.29047048,5097675.830641799,2523295.0912426827,4828015.278748336,5168632.52701494,26.993740848638048,23.898145861230482,23.898183765005616,23.8981060643221,23.89813578956725,23.897937987939535 
 06/04  18:00:00,27.3,3991680.0,1723680.0,3991680.0,1723680.0,7469280.000000001,1520640.0,656640.0,1900800.0,656640.0,2845440.0,0.0,2209894.492966189,878964.3112013252,2362709.6535360706,1981116.3820872111,0.0,375198.67023654183,543982.2701483413,372299.20368293906,671118.3013758244,462854.1911662284,1157864.8312547712,1557002.2812563167,529165.456174998,1061812.2640353579,1530929.8783319327,132648841.95483884,3367871.4864474204,1587496.3685249933,3037479.3454781957,4592789.634995797,26.967230805583416,23.898240301841124,23.898289128697613,23.89821227749446,23.898221433723542,23.89782011289411 
 06/04  19:00:00,26.325000000000003,2395008.0,1034207.9999999999,2395008.0,1034207.9999999999,4481568.0,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,1193296.502029514,477563.3257358725,1243851.0785636492,815836.3750453047,0.0,154950.76556149428,183502.90991179962,160403.63253211952,289148.65338026814,199418.8890584011,402245.98931184417,515574.98521483823,227988.83409181857,457477.594723715,561082.3871782549,51134815.66018881,1171644.266111122,683966.5022754556,1308685.9062178403,1683247.1615347639,26.816380206361302,23.673770768216354,23.446250176163375,23.77109530356415,23.48694280329322,23.72285861840846 
 06/04  20:00:00,25.0375,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,912383.9999999999,393984.0,1140480.0,393984.0,1707263.9999999998,0.0,557231.1715452434,184864.79687762784,426472.1085802921,222230.12365815908,0.0,10983.16963168285,12634.491854453765,12048.192921666732,22205.99857038839,15314.944453555912,42019.26174068459,33440.484875234375,17124.633736546235,35133.30148924976,59723.85003026248,3932487.0000000005,77867.67309108113,51373.90120963869,100504.28048973902,179171.55009078738,25.869144136580644,22.654475286847187,22.423487976498116,22.759204105036964,22.408860943459313,22.705590226199092 
 06/04  21:00:00,22.7125,798336.0,344736.0,798336.0,344736.0,1493856.0000000002,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,102568.08078736783,24378.687691368024,48186.32285022926,22092.56120806892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5347072261002,22.510183469139463,22.496286745770654,22.553085801560734,22.5395908276198,22.37560787828892 
 06/04  22:00:00,19.949999999999996,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.962713126399866,22.074502794527923,22.11825946747558,22.101791495835545,22.15391172374156,22.10580739394174 
 06/04  23:00:00,17.8375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.23547423409827,21.518969106071957,21.60654747712546,21.540107901526255,21.628719670380896,21.77118677345228 
 06/04  24:00:00,17.2,199584.0,86184.0,199584.0,86184.0,373464.00000000006,60825.600000000006,26265.600000000002,76032.0,26265.600000000002,113817.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.491916257131958,21.099116754238022,21.18898539742083,21.110028559532132,21.202012810169816,21.513148611983407 
 06/05  01:00:00,17.8875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.80785323401448,21.042966660011984,21.09165558545898,21.09356348704291,21.09915014516462,21.536359488975656 
 06/05  02:00:00,17.9875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.254397313001608,20.998666280007143,21.023268945362634,21.07422662516773,21.02754221876316,21.483376883893538 
 06/05  03:00:00,18.1125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.817672424558474,20.920585079625035,20.938727287666424,21.0038607969294,20.941157659337147,21.38381046162051 
 06/05  04:00:00,18.3,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4726097521536,20.87206092392352,20.878781823445127,20.953081919334036,20.880163710905848,21.294217239071138 
 06/05  05:00:00,17.9875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,558920.4612847874,2771849.121558861,0.0,0.0,91192.5177262502,93619.48885602734,554338.4995723196,1578374.191965093,1061815.5402018565,78451.23222059882,217859.756281281,791201.5529949398,2276600.192625977,111506.23389691194,27622177.267841943,538152.1586566556,2373604.6589848185,6512569.403495621,334518.7016907357,21.22159752130569,20.814705596192425,20.940202291761935,21.11767355521617,20.822324840986333,21.22248478001966 
 06/05  06:00:00,17.425,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,18547.261354856008,3259411.932329418,10776244.254446803,1369.6283224306096,0.0,390500.15307209955,371040.5395516668,2566779.668196007,5447350.683892656,3658992.9856881797,286297.8312340161,798465.0582254115,3470917.748554141,7889527.400376544,406927.871368432,156082229.80867803,2060199.2050736402,10412753.245662417,22569221.82566733,1220783.6141052956,21.144405588801302,20.841346732241437,21.792452422620087,22.358471438638624,20.867565780937227,21.21317747769627 
 06/05  07:00:00,17.2,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,561017.8586914189,5088869.244735092,11688603.59664531,201335.1681703804,0.0,714532.859023107,657980.2051600214,3986472.7332323277,5932787.601953932,4068206.4500898295,491970.7109677262,1376041.0048219836,5245643.830979452,9151592.537572537,699259.9047181495,332037030.7445179,3615075.7801289037,15736931.492938347,26179555.70174439,2097779.7141544474,21.236649561763166,20.969425516563554,22.885969088096733,23.363494108802186,21.019290015229796,21.29874977673899 
 06/05  08:00:00,16.8875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1170819.010787379,4747502.220405486,7425961.841328464,506803.0123587494,0.0,996955.996459183,943179.2349261522,3823617.655135806,3923816.6158329323,2842435.558084231,731194.7058166664,2042593.2055291906,5078734.9764448935,6901791.752151048,1039279.6337693341,451546264.91933554,5266536.886096276,15236204.929334674,19743650.176235374,3117838.901308001,21.493270321182738,21.176907278675333,23.5244825052356,23.473676631944976,21.26457103730728,21.42010195662918 
 06/05  09:00:00,16.7,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1839377.6749725244,5444318.020063915,5189147.637258158,716235.179141409,0.0,1307746.7970584456,1199497.4173800265,4304832.574604301,2851333.2079233867,2136591.7788971886,895027.1485377314,2505058.220172491,5824502.388962128,5869393.34616055,1272141.9886471815,630474610.1150459,6591806.362390129,17473507.16688638,16790313.752541244,3816425.965941543,21.85324457651253,21.427699418144723,24.116627987901357,23.331379277256357,21.50552511064013,21.534373363312866 
 06/05  10:00:00,17.0125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,2045128.9384043394,4688580.6499450235,2436483.0640815636,749867.3335003112,0.0,1393278.5067845152,1250587.8143333592,3708417.3166436446,1817293.718703441,1276831.2776250644,910448.3488811236,2589833.766300253,5313865.030492193,3414250.4810308916,1294060.8282088873,738776150.197115,6859216.231238548,15941595.09147657,9766995.228522796,3882182.4846266606,22.3061595148174,21.655325911182945,24.351027147549228,22.89142946031079,21.687907715269013,21.642845547972666 
 06/05  11:00:00,18.574999999999996,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,2699827.215812098,4070854.812922485,2512788.071821329,932508.642136371,0.0,1485244.8156526126,1356783.506850007,3000603.3091699076,1699535.4908142185,1172128.8532088464,942808.0095027783,4662430.222034036,5014996.210147618,2688926.2647291813,1340055.0565207722,989896493.6384403,9692285.361239003,15044988.63044285,7692092.347462986,4020165.1695623146,22.855334491699367,21.942138995189868,24.428635618706316,22.634062673320194,21.8911040056375,21.747702616287285 
 06/05  12:00:00,20.4625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3315503.5106170904,2226114.3171504694,3224163.414949799,1182525.4936726696,0.0,1553280.8954367226,1422948.6142220243,1664357.3905164923,1791847.0455982871,1235793.9178290265,994017.3391640135,6856256.225528296,3201819.0572770345,2834977.327233297,1412841.1598015116,928093433.5346181,12680158.268827323,9605457.171831101,8109894.1574132815,4238523.479404533,23.58193681410252,22.322269540884232,24.12127930969582,22.729923617314178,22.18903135624026,21.880200254411015 
 06/05  13:00:00,20.4125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,2981233.6653606435,1324485.830209305,3797948.758004595,1438688.8942035323,0.0,1393404.7612437203,1378009.097594533,1167378.9089294858,2029296.2340194928,1399556.926265043,1164978.4996358177,5828121.656795688,1724561.4749760837,3210658.425236446,1702434.0169857396,585833733.7139055,11264573.462003106,5173684.42492825,9184588.445963275,5107302.050957216,24.396010974313747,22.58894200144625,23.624319094230646,22.963313784844075,22.54029688882649,22.035451924897302 
 06/05  14:00:00,20.375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,2705491.708034527,1010228.5551170124,2989898.426669545,1966923.3918782151,0.0,1260672.9490499834,1335249.552361403,933293.8481378705,1682384.9630906354,1160300.5457088137,1466253.7394861886,6537476.771430085,1326532.1548089776,2661791.4948469615,2462641.890535578,563794091.1236798,11557964.445352558,3979596.464426931,7614469.112308111,7387925.6716067325,24.885336728879963,22.67004488038752,23.26818831357344,23.00769832044086,22.889580879814513,22.15528751923356 
 06/05  15:00:00,20.6,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3643321.7523360886,879011.0530677165,2565600.6540679466,4570210.140678631,0.0,1307164.0624178732,2085185.6748904749,838524.0719397303,1511549.9717860927,1042479.7508339711,3215220.096229938,9988346.332656745,1191831.6468374385,2391504.2913514394,5065587.631529987,791963276.3668357,15657340.362210585,3575494.9405123144,6841270.472800428,15196762.894589955,25.064315561972837,22.84118606355861,23.02114021827763,22.9605443574344,23.76388029710401,22.224924384907723 
 06/05  16:00:00,20.9125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,4095580.20021506,739172.6708416316,2131927.128523707,6575566.818343119,0.0,1117276.0931980535,2677451.3875734094,722075.3543009426,1301635.836042489,897707.0076159992,4863867.076395278,9163938.651372537,1026317.8928977428,2059387.8771961285,6550814.5124301165,654359013.4439305,15440799.173038755,3078953.678693227,5891199.747061056,19652443.537290342,25.296275654791916,23.019261647824138,22.8520417801011,22.9012003135871,24.80167092592256,22.28934649833015 
 06/05  17:00:00,20.0375,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3070159.9025448887,395693.9608447173,1174784.5754623124,7458335.1441277545,0.0,845893.6768855867,2397171.0699266037,548607.0266071802,988936.3505945223,682045.6747058369,5759526.782163531,7119854.307219428,779759.6251176221,1564649.2477689127,7287697.018584073,463260638.39386755,12848032.54829219,2339278.875352865,4475922.848125824,21863091.05575221,25.54140556577318,23.04206421041276,22.661593049968296,22.760335329496723,25.652637471971744,22.355101602198538 
 06/05  18:00:00,18.400000000000002,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,777753.9827719496,35283.86320866845,145126.76665802166,6561208.99989598,0.0,533540.1479717256,1164799.9444666286,354424.4675408964,638896.7375408264,440631.75164046243,5324945.374920982,4090803.846237984,503759.2967982322,1010832.7994964528,6544605.645999085,251195672.47280306,8007986.626690687,1511277.8903946958,2891644.6477398523,19633816.93799725,25.52138992076967,22.710723234484465,22.350076693833785,22.453732025447824,25.894849551254964,22.376436781535567 
 06/05  19:00:00,16.425,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,3518136.9375285124,0.0,239629.63592918107,283645.9297537835,158126.8720981236,285044.4931242491,196588.34819575152,3286493.21634513,1217367.7132011584,224752.77298360664,450984.1826315791,4018361.275535236,77585054.31679958,2583121.6106764534,674258.3189508197,1290110.4896591892,12055083.826605704,25.146779840451043,22.155369967200873,21.92218117275291,22.010794614176064,25.242371024994107,22.311967354674955 
 06/05  20:00:00,14.85,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,102733.27345390095,0.0,15733.343952149955,16422.655776864718,13836.982378220648,25624.523533722997,17697.1716324126,275196.62992279814,38334.3286557499,19667.11993961774,46787.9999601523,333358.8796522243,3607472.055507947,94217.62332966797,59001.3598188532,133844.36054174698,1000076.6389566725,24.441546998213795,21.532576023238576,21.422464508114906,21.480101578303504,23.479813773818194,22.14814463714491 
 06/05  21:00:00,13.712500000000002,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.568584932839098,21.019257095901004,20.983596267080344,21.014444737135655,22.081484122014615,21.917305352981355 
 06/05  22:00:00,12.9875,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.705948083460434,20.63489257062112,20.636944682827167,20.648239753272417,21.24262500361924,21.680070989309247 
 06/05  23:00:00,12.8,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.91952826355066,20.399246578413194,20.40772311847602,20.418279245650815,20.72116382872472,21.448730009420988 
 06/05  24:00:00,12.8,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.247427228082227,20.231862725168313,20.241636393624496,20.256553435432558,20.41974472266239,21.24640129992341 
 06/06  01:00:00,12.8,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75397737979232,20.110249865652015,20.117297431178947,20.13675045590738,20.219476136521973,21.08511541534478 
 06/06  02:00:00,12.425,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.342635603355887,20.004461720755263,20.011215595655372,20.03232583432647,20.07040791563586,20.953233135756328 
 06/06  03:00:00,11.5125,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.989339924840912,19.880580251489576,19.89365453166222,19.90904659249482,19.92795814880062,20.841778248937846 
 06/06  04:00:00,11.1,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.66840833494261,19.762832750600825,19.7820174965916,19.795065136247658,19.802137350334874,20.74223040900971 
 06/06  05:00:00,11.1,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,399417.33282877645,2794098.5494887736,0.0,0.0,95469.25360149091,94563.06513447367,725404.4008617738,2165654.5079803737,1451702.5808582464,75598.27075019677,210006.23464567668,1040724.1878042612,3080129.788270263,107451.19256724883,27725645.92037212,530632.3624590111,3122172.563412782,8811190.951691162,322353.57770174637,19.4049567456991,19.703812748790074,19.875537983537818,20.04516430538169,19.73600452531598,20.65783796818379 
 06/06  06:00:00,12.162500000000001,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,0.0,3134966.9823738737,10783319.60300677,0.0,0.0,374122.9100242845,347876.5495512932,2812616.1695924914,6021628.658668604,4038205.18572066,261931.82001678157,731642.0258037468,3792498.3417105814,8671456.210236423,372295.373330876,160931625.43382388,1913207.4064370734,11377495.025131742,24806050.96206977,1116886.1199926275,19.270194685017426,19.7887719483832,20.71146266002998,21.340875039299842,19.815032970996377,20.642261677844296 
 06/06  07:00:00,14.55,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,222386.98829057234,5617815.994413461,12750542.733277114,61096.83995311001,0.0,717710.2286622645,649414.2810978722,4438403.704610098,6531058.715201379,4480875.867978599,477022.52713105275,1336689.4124306524,5809101.845066491,10079295.82002091,678013.3846056394,361469007.6149772,3548365.3226299947,17427305.535199463,28833395.41956802,2034040.153816917,19.352534660128345,20.073659068419715,22.05631242790806,22.57719688178817,20.085609118361706,20.734335466731345 
 06/06  08:00:00,18.35,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,1803257.0854230032,6619019.572007651,10176096.460381296,627898.4435998971,0.0,1006349.1443634706,902537.5228175961,4903573.884364115,4682082.866030965,3435771.5016574687,657956.0574872659,1845893.2042819583,6425983.780906128,8455960.883065201,935182.27774632,534025895.8575603,4923638.971182164,19277951.342718374,24189593.01794882,2805546.8332389593,19.753655680454035,20.56543092016339,23.378810941146522,23.24410792757204,20.53935571323832,20.903909002222253 
 06/06  09:00:00,22.062499999999996,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,3502502.2337518525,6978086.835939256,7159404.0946984375,1273659.237761463,0.0,1308837.9647284357,1172268.5338507732,4888763.900133201,2924149.7599697257,2232460.50412708,854556.4260229173,2398240.909958368,6575193.076943265,6354405.885472644,1214619.1464561957,706332861.3307384,6398934.474220922,19725579.23082979,18177767.65598322,3643857.439368586,20.506993259463368,21.314830164943746,24.500940738535874,23.507204977937313,21.221325775346603,21.126930836979124 
 06/06  10:00:00,24.3625,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,4325496.591538324,6362318.653870125,4560009.052297996,1570320.8283302963,0.0,1447172.987267416,1282735.9528253968,4258290.80133852,1853515.988022875,1311376.7096213046,929696.3271471611,2649532.278333273,6092671.114391796,3684165.344046004,1321418.837838874,857229594.8027191,7051216.668073848,18278013.34317538,10539128.73009882,3964256.5135166207,21.626781317656526,22.0592195423071,25.221014390025918,23.43999378793334,21.90149346325942,21.400125300399406 
 06/06  11:00:00,26.749999999999996,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,4956032.8399176905,4788407.398035144,4558856.391718462,1749012.8107229297,0.0,1471363.4041106543,1342447.1804636212,2913473.7466250984,1666157.8492778947,1149109.0946287867,924291.9455848176,4503711.768323362,4825829.709005291,2636117.707645893,1313737.3493841828,937716992.459936,9439879.411161773,14477489.127015864,7541025.24564276,3941212.048152547,23.006632917856237,22.756016105649675,25.443137410510875,23.508411210527644,22.525496966571517,21.718781338916614 
 06/06  12:00:00,28.487499999999997,199584.0,86184.0,199584.0,86184.0,373464.00000000006,608256.0,262656.0,760320.0000000001,262656.0,1138176.0,0.0,5796527.4996464085,3166113.2738328846,5527602.728783467,2078637.3463042087,0.0,1668469.3678398973,1522881.3997036198,1757712.0135218906,1902727.5330587914,1312265.529815225,1055527.6825727602,7230303.095622905,3300112.6669275863,3010407.2941801385,1500268.5531651839,953143836.2409136,13429683.980679277,9900338.000782758,8611738.898925152,4500805.659495549,24.542801975278017,23.485710251772794,25.347739933085357,23.921613879536004,23.186674473397584,22.06376695245138 
